article_name,fincen_id,doc_type,doc_title,doc_date,source_csv,fraud_type,fraud_keyword,page_number,bbox,bbox_norm,page_width,page_height
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.0, 238.2239532470703, 518.6395874023438, 458.759765625]","[0.20588235294117646, 0.3007878197564019, 0.84745030621298, 0.5792421283143939]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.0, 238.2239532470703, 518.6395874023438, 458.759765625]","[0.20588235294117646, 0.3007878197564019, 0.84745030621298, 0.5792421283143939]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.0, 238.2239532470703, 518.6395874023438, 458.759765625]","[0.20588235294117646, 0.3007878197564019, 0.84745030621298, 0.5792421283143939]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.0, 238.2239532470703, 518.6395874023438, 458.759765625]","[0.20588235294117646, 0.3007878197564019, 0.84745030621298, 0.5792421283143939]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,7,"[126.0, 238.2239532470703, 518.6395874023438, 458.759765625]","[0.20588235294117646, 0.3007878197564019, 0.84745030621298, 0.5792421283143939]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,7,"[126.00003051757812, 500.78375244140625, 520.6796875, 679.9197998046875]","[0.2058824028065002, 0.6323027177290483, 0.8507838031045751, 0.8584845957129893]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,8,"[126.0, 100.10395050048828, 521.1597290039062, 237.83984375]","[0.20588235294117646, 0.12639387689455592, 0.8515681846469056, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[126.0, 100.10395050048828, 521.1597290039062, 237.83984375]","[0.20588235294117646, 0.12639387689455592, 0.8515681846469056, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[126.0, 100.10395050048828, 521.1597290039062, 237.83984375]","[0.20588235294117646, 0.12639387689455592, 0.8515681846469056, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[126.0, 100.10395050048828, 521.1597290039062, 237.83984375]","[0.20588235294117646, 0.12639387689455592, 0.8515681846469056, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,8,"[126.0, 100.10395050048828, 521.1597290039062, 237.83984375]","[0.20588235294117646, 0.12639387689455592, 0.8515681846469056, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,8,"[126.0, 100.10395050048828, 521.1597290039062, 237.83984375]","[0.20588235294117646, 0.12639387689455592, 0.8515681846469056, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[125.99998474121094, 279.8638610839844, 523.919921875, 458.9997253417969]","[0.2058823280085146, 0.35336346096462673, 0.8560783037173203, 0.5795451077547941]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[125.99998474121094, 279.8638610839844, 523.919921875, 458.9997253417969]","[0.2058823280085146, 0.35336346096462673, 0.8560783037173203, 0.5795451077547941]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[125.99998474121094, 279.8638610839844, 523.919921875, 458.9997253417969]","[0.2058823280085146, 0.35336346096462673, 0.8560783037173203, 0.5795451077547941]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[125.99998474121094, 279.8638610839844, 523.919921875, 458.9997253417969]","[0.2058823280085146, 0.35336346096462673, 0.8560783037173203, 0.5795451077547941]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,8,"[125.99998474121094, 279.8638610839844, 523.919921875, 458.9997253417969]","[0.2058823280085146, 0.35336346096462673, 0.8560783037173203, 0.5795451077547941]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,sanctions,8,"[125.99998474121094, 279.8638610839844, 523.919921875, 458.9997253417969]","[0.2058823280085146, 0.35336346096462673, 0.8560783037173203, 0.5795451077547941]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,8,"[126.0, 501.0237121582031, 523.919677734375, 707.759765625]","[0.20588235294117646, 0.6326056971694484, 0.8560779047947303, 0.8936360677083334]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,8,"[126.0, 501.0237121582031, 523.919677734375, 707.759765625]","[0.20588235294117646, 0.6326056971694484, 0.8560779047947303, 0.8936360677083334]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[126.0, 501.0237121582031, 523.919677734375, 707.759765625]","[0.20588235294117646, 0.6326056971694484, 0.8560779047947303, 0.8936360677083334]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[126.0, 501.0237121582031, 523.919677734375, 707.759765625]","[0.20588235294117646, 0.6326056971694484, 0.8560779047947303, 0.8936360677083334]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,8,"[126.0, 501.0237121582031, 523.919677734375, 707.759765625]","[0.20588235294117646, 0.6326056971694484, 0.8560779047947303, 0.8936360677083334]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,8,"[126.0, 501.0237121582031, 523.919677734375, 707.759765625]","[0.20588235294117646, 0.6326056971694484, 0.8560779047947303, 0.8936360677083334]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,9,"[125.99996948242188, 100.10395050048828, 524.7598876953125, 279.23980712890625]","[0.20588230307585273, 0.12639387689455592, 0.8574507968877655, 0.35257551405164933]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 100.10395050048828, 524.7598876953125, 279.23980712890625]","[0.20588230307585273, 0.12639387689455592, 0.8574507968877655, 0.35257551405164933]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 100.10395050048828, 524.7598876953125, 279.23980712890625]","[0.20588230307585273, 0.12639387689455592, 0.8574507968877655, 0.35257551405164933]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 100.10395050048828, 524.7598876953125, 279.23980712890625]","[0.20588230307585273, 0.12639387689455592, 0.8574507968877655, 0.35257551405164933]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 100.10395050048828, 524.7598876953125, 279.23980712890625]","[0.20588230307585273, 0.12639387689455592, 0.8574507968877655, 0.35257551405164933]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 321.2637939453125, 523.9198608398438, 458.99969482421875]","[0.20588230307585273, 0.4056361034663037, 0.8560782039866728, 0.5795450692224984]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 321.2637939453125, 523.9198608398438, 458.99969482421875]","[0.20588230307585273, 0.4056361034663037, 0.8560782039866728, 0.5795450692224984]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 321.2637939453125, 523.9198608398438, 458.99969482421875]","[0.20588230307585273, 0.4056361034663037, 0.8560782039866728, 0.5795450692224984]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,9,"[125.99996948242188, 501.023681640625, 522.2395629882812, 680.1597290039062]","[0.20588230307585273, 0.6326056586371528, 0.8533326192618975, 0.8587875366210938]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,9,"[125.99996948242188, 501.023681640625, 522.2395629882812, 680.1597290039062]","[0.20588230307585273, 0.6326056586371528, 0.8533326192618975, 0.8587875366210938]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 501.023681640625, 522.2395629882812, 680.1597290039062]","[0.20588230307585273, 0.6326056586371528, 0.8533326192618975, 0.8587875366210938]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 501.023681640625, 522.2395629882812, 680.1597290039062]","[0.20588230307585273, 0.6326056586371528, 0.8533326192618975, 0.8587875366210938]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,9,"[125.99996948242188, 501.023681640625, 522.2395629882812, 680.1597290039062]","[0.20588230307585273, 0.6326056586371528, 0.8533326192618975, 0.8587875366210938]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,9,"[125.99996948242188, 501.023681640625, 522.2395629882812, 680.1597290039062]","[0.20588230307585273, 0.6326056586371528, 0.8533326192618975, 0.8587875366210938]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,10,"[125.99996948242188, 100.10395050048828, 524.2794189453125, 237.83984375]","[0.20588230307585273, 0.12639387689455592, 0.8566657172309028, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[125.99996948242188, 100.10395050048828, 524.2794189453125, 237.83984375]","[0.20588230307585273, 0.12639387689455592, 0.8566657172309028, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[125.99996948242188, 100.10395050048828, 524.2794189453125, 237.83984375]","[0.20588230307585273, 0.12639387689455592, 0.8566657172309028, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[125.99996948242188, 100.10395050048828, 524.2794189453125, 237.83984375]","[0.20588230307585273, 0.12639387689455592, 0.8566657172309028, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,10,"[125.99996948242188, 100.10395050048828, 524.2794189453125, 237.83984375]","[0.20588230307585273, 0.12639387689455592, 0.8566657172309028, 0.30030283301767674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[126.0, 282.14398193359375, 552.1195068359375, 439.9200134277344]","[0.20588235294117646, 0.35624240143130526, 0.9021560569214665, 0.5554545624087556]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[126.0, 282.14398193359375, 552.1195068359375, 439.9200134277344]","[0.20588235294117646, 0.35624240143130526, 0.9021560569214665, 0.5554545624087556]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[126.0, 282.14398193359375, 552.1195068359375, 439.9200134277344]","[0.20588235294117646, 0.35624240143130526, 0.9021560569214665, 0.5554545624087556]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[126.0, 606.0239868164062, 559.07958984375, 716.1600341796875]","[0.20588235294117646, 0.7651818015358665, 0.9135287415747549, 0.9042424673985954]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,10,"[126.0, 606.0239868164062, 559.07958984375, 716.1600341796875]","[0.20588235294117646, 0.7651818015358665, 0.9135287415747549, 0.9042424673985954]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[126.0, 75.98401641845703, 551.759765625, 144.719970703125]","[0.20588235294117646, 0.09593941466976898, 0.9015682444852942, 0.18272723573626895]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,11,"[126.0, 186.86402893066406, 559.919921875, 379.67999267578125]","[0.20588235294117646, 0.2359394304680102, 0.914901833129085, 0.4793939301461885]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,11,"[126.0, 186.86402893066406, 559.919921875, 379.67999267578125]","[0.20588235294117646, 0.2359394304680102, 0.914901833129085, 0.4793939301461885]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[126.0, 186.86402893066406, 559.919921875, 379.67999267578125]","[0.20588235294117646, 0.2359394304680102, 0.914901833129085, 0.4793939301461885]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[126.0, 186.86402893066406, 559.919921875, 379.67999267578125]","[0.20588235294117646, 0.2359394304680102, 0.914901833129085, 0.4793939301461885]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,11,"[126.0, 186.86402893066406, 559.919921875, 379.67999267578125]","[0.20588235294117646, 0.2359394304680102, 0.914901833129085, 0.4793939301461885]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,Terrorist Financing,11,"[126.0, 186.86402893066406, 559.919921875, 379.67999267578125]","[0.20588235294117646, 0.2359394304680102, 0.914901833129085, 0.4793939301461885]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,11,"[89.99993896484375, 393.8639831542969, 523.199951171875, 531.4798583984375]","[0.1470587237987643, 0.4973030090332031, 0.8549018809997958, 0.6710604272707544]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[89.99993896484375, 393.8639831542969, 523.199951171875, 531.4798583984375]","[0.1470587237987643, 0.4973030090332031, 0.8549018809997958, 0.6710604272707544]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[89.99993896484375, 393.8639831542969, 523.199951171875, 531.4798583984375]","[0.1470587237987643, 0.4973030090332031, 0.8549018809997958, 0.6710604272707544]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[90.0, 573.5040283203125, 523.6799926757812, 656.280029296875]","[0.14705882352941177, 0.7241212478791824, 0.8556862625421262, 0.8286364006273674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,AML,11,"[90.0, 573.5040283203125, 523.6799926757812, 656.280029296875]","[0.14705882352941177, 0.7241212478791824, 0.8556862625421262, 0.8286364006273674]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,12,"[90.0, 127.70404815673828, 516.4319458007812, 224.03997802734375]","[0.14705882352941177, 0.16124248504638672, 0.843843048694087, 0.28287876013553503]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,money_laundering,money laundering,12,"[90.0, 238.2239532470703, 512.8795166015625, 320.7598876953125]","[0.14705882352941177, 0.3007878197564019, 0.8380384258195466, 0.40499985820115214]",612.0,792.0
FIN-2012-A011.pdf,FIN-2012-A011,Advisory,FinCEN Advisory – FIN-2012-A011,11/20/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,12,"[90.0, 238.2239532470703, 512.8795166015625, 320.7598876953125]","[0.14705882352941177, 0.3007878197564019, 0.8380384258195466, 0.40499985820115214]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,Money Laundering,1,"[90.02400207519531, 233.30337524414062, 513.2982788085938, 270.8746337890625]","[0.14709804260652828, 0.2945749687426018, 0.8387226777918199, 0.34201342650134153]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,terrorist_financing,Terrorist Financing,1,"[90.02400207519531, 233.30337524414062, 513.2982788085938, 270.8746337890625]","[0.14709804260652828, 0.2945749687426018, 0.8387226777918199, 0.34201342650134153]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,money laundering,1,"[90.02400207519531, 409.2580261230469, 521.7459716796875, 519.1419677734375]","[0.14709804260652828, 0.5167399319735441, 0.8525260975158292, 0.6554822825422191]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,money laundering,1,"[90.02400207519531, 409.2580261230469, 521.7459716796875, 519.1419677734375]","[0.14709804260652828, 0.5167399319735441, 0.8525260975158292, 0.6554822825422191]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,1,"[90.02400207519531, 409.2580261230469, 521.7459716796875, 519.1419677734375]","[0.14709804260652828, 0.5167399319735441, 0.8525260975158292, 0.6554822825422191]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,1,"[90.02400207519531, 409.2580261230469, 521.7459716796875, 519.1419677734375]","[0.14709804260652828, 0.5167399319735441, 0.8525260975158292, 0.6554822825422191]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[90.02400207519531, 409.2580261230469, 521.7459716796875, 519.1419677734375]","[0.14709804260652828, 0.5167399319735441, 0.8525260975158292, 0.6554822825422191]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,money laundering,1,"[90.02400207519531, 533.93798828125, 521.5075073242188, 719.7273559570312]","[0.14709804260652828, 0.67416412661774, 0.8521364498761744, 0.9087466615619082]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,1,"[90.02400207519531, 533.93798828125, 521.5075073242188, 719.7273559570312]","[0.14709804260652828, 0.67416412661774, 0.8521364498761744, 0.9087466615619082]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[90.02400207519531, 533.93798828125, 521.5075073242188, 719.7273559570312]","[0.14709804260652828, 0.67416412661774, 0.8521364498761744, 0.9087466615619082]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,2,"[90.02400207519531, 70.11638641357422, 485.25799560546875, 113.0119857788086]","[0.14709804260652828, 0.08853079092623008, 0.7929052215775633, 0.14269190123586944]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,2,"[90.02400207519531, 127.56800842285156, 521.9760131835938, 306.4820251464844]","[0.14709804260652828, 0.16107071770562065, 0.8529019823261336, 0.3869722539728338]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,2,"[90.02400207519531, 127.56800842285156, 521.9760131835938, 306.4820251464844]","[0.14709804260652828, 0.16107071770562065, 0.8529019823261336, 0.3869722539728338]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,2,"[90.02400207519531, 127.56800842285156, 521.9760131835938, 306.4820251464844]","[0.14709804260652828, 0.16107071770562065, 0.8529019823261336, 0.3869722539728338]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,money_laundering,AML,2,"[90.02400207519531, 320.9179992675781, 517.9420166015625, 403.2019958496094]","[0.14709804260652828, 0.40519949402471983, 0.846310484643076, 0.5090934291030421]",612.0,792.0
FIN-2012-A012.pdf,FIN-2012-A012,Advisory,FinCEN Advisory – FIN-2012-A012,11/21/2012,fincen_advisories.csv,terrorist_financing,terrorist financing,2,"[90.02400207519531, 320.9179992675781, 517.9420166015625, 403.2019958496094]","[0.14709804260652828, 0.40519949402471983, 0.846310484643076, 0.5090934291030421]",612.0,792.0
